User_ID,Signup_Date,Region,Acquisition_Channel,Watch_Time_Mins,Quizzes_Completed,Converted_To_Paid,Subscription_Tier,Total_Revenue_INR
USR083035,2025-08-28 00:00:00,South,YouTube Organic,50.19,4,0,None (Expired Trial),0.0
USR083036,2025-08-28 00:00:00,East,Google Ads,138.51,14,1,Premium Monthly,999.0
USR083037,2025-08-28 00:00:00,North,Meta Ads,24.35,2,0,None (Expired Trial),0.0
USR083038,2025-08-28 00:00:00,North,Meta Ads,39.57,3,0,None (Expired Trial),0.0
USR083039,2025-08-28 00:00:00,South,LinkedIn Business,22.71,3,0,None (Expired Trial),0.0
USR083040,2025-08-28 00:00:00,East,YouTube Organic,87.38,4,1,Premium Monthly,999.0
USR083041,2025-08-28 00:00:00,West,Meta Ads,52.95,7,1,Basic Monthly,499.0
USR083042,2025-08-28 00:00:00,West,Meta Ads,246.44,26,0,None (Expired Trial),0.0
USR083043,2025-08-28 00:00:00,S_Reg,YouTube Organic,21.58,2,0,None (Expired Trial),0.0
USR083044,2025-08-28 00:00:00,South,Google Ads,55.28,3,0,None (Expired Trial),0.0
USR083045,2025-08-28 00:00:00,West,Meta Ads,36.02,3,0,None (Expired Trial),0.0
USR083046,2025-08-28 00:00:00,North,Meta Ads,76.54,4,1,Premium Monthly,999.0
USR083047,2025-08-28 00:00:00,East,Google Ads,30.11,3,0,None (Expired Trial),0.0
USR083048,2025-08-28 00:00:00,South,Google Ads,65.52,3,0,None (Expired Trial),0.0
USR083049,2025-08-28 00:00:00,North,Google Ads,,3,0,None (Expired Trial),0.0
USR083050,2025-08-28 00:00:00,East,YouTube Organic,10.58,1,0,None (Expired Trial),0.0
USR083051,2025-08-28 00:00:00,North,YouTube Organic,40.78,5,0,None (Expired Trial),0.0
USR083052,2025-08-28 00:00:00,North,YouTube Organic,14.26,0,0,None (Expired Trial),0.0
USR083053,2025-08-28 00:00:00,South,Google Ads,54.78,7,1,Basic Monthly,499.0
USR083054,2025-08-28 00:00:00,North,Google Ads,,3,1,Premium Monthly,999.0
USR083055,2025-08-28 00:00:00,North,Meta Ads,40.13,2,0,None (Expired Trial),0.0
USR083056,2025-08-28 00:00:00,East,Meta Ads,16.27,1,0,None (Expired Trial),0.0
USR083057,2025-08-28 00:00:00,North,Meta Ads,52.68,6,1,Premium Annual,7999.0
USR083058,2025-08-28 00:00:00,West,Google Ads,43.44,5,0,None (Expired Trial),0.0
USR083059,2025-08-28 00:00:00,West,YouTube Organic,61.22,6,1,Basic Monthly,499.0
USR083060,2025-08-28 00:00:00,South,Meta Ads,36.58,3,0,None (Expired Trial),0.0
USR083061,2025-08-28 00:00:00,East,Meta Ads,51.33,4,0,None (Expired Trial),0.0
USR083062,2025-08-28 00:00:00,East,Meta Ads,47.67,4,0,None (Expired Trial),0.0
USR083063,2025-08-28 00:00:00,South,Meta Ads,126.18,13,1,Premium Monthly,999.0
USR083064,2025-08-28 00:00:00,East,Google Ads,18.42,1,0,None (Expired Trial),0.0
USR083065,2025-08-28 00:00:00,East,Google Ads,59.08,3,1,Premium Monthly,999.0
USR083066,2025-08-28 00:00:00,West,Google Ads,20.67,2,0,None (Expired Trial),0.0
USR083067,2025-08-28 00:00:00,North,Meta Ads,18.14,1,0,None (Expired Trial),0.0
USR083068,2025-08-28 00:00:00,West,YouTube Organic,48.63,5,1,Premium Monthly,999.0
USR083069,2025-08-28 00:00:00,East,YouTube Organic,55.26,7,1,Premium Monthly,999.0
USR083070,2025-08-28 00:00:00,North,YouTube Organic,24.78,3,0,None (Expired Trial),0.0
USR083071,2025-08-28 00:00:00,North,Google Ads,23.8,1,0,None (Expired Trial),0.0
USR083072,2025-08-28 00:00:00,East,YouTube Organic,70.94,7,0,None (Expired Trial),0.0
USR083073,2025-08-28 00:00:00,South,LinkedIn Business,50.06,4,0,None (Expired Trial),0.0
USR083074,2025-08-28 00:00:00,West,Google Ads,29.29,2,0,None (Expired Trial),0.0
USR083075,2025-08-28 00:00:00,S_Reg,Meta Ads,36.3,3,0,None (Expired Trial),0.0
USR083076,2025-08-28 00:00:00,North,Meta Ads,236.9,16,1,Basic Monthly,499.0
USR083077,2025-08-28 00:00:00,West,Google Ads,,24,1,Premium Monthly,999.0
USR083078,2025-08-28 00:00:00,West,YouTube Organic,144.62,16,1,Premium Monthly,999.0
USR083079,2025-08-28 00:00:00,South,Google Ads,49.07,2,0,None (Expired Trial),0.0
USR083080,2025-08-28 00:00:00,South,Google Ads,91.84,10,0,None (Expired Trial),0.0
USR083081,2025-08-28 00:00:00,West,Google Ads,42.96,4,0,None (Expired Trial),0.0
USR083082,2025-08-28 00:00:00,North,YouTube Organic,81.78,6,0,None (Expired Trial),0.0
USR083083,2025-08-28 00:00:00,East,YouTube Organic,60.7,6,1,Basic Monthly,499.0
USR083084,2025-08-28 00:00:00,North,YouTube Organic,88.91,9,1,Premium Annual,7999.0
USR083085,2025-08-28 00:00:00,West,Meta Ads,18.14,2,0,None (Expired Trial),0.0
USR083086,2025-08-28 00:00:00,North,LinkedIn Business,120.84,13,1,Basic Monthly,499.0
USR083087,2025-08-28 00:00:00,North,YouTube Organic,112.78,15,1,Basic Monthly,499.0
USR083088,2025-08-28 00:00:00,North,LinkedIn Business,26.81,3,0,None (Expired Trial),0.0
USR083089,2025-08-28 00:00:00,North,Meta Ads,69.64,5,1,Premium Monthly,999.0
USR083090,2025-08-28 00:00:00,East,YouTube Organic,38.36,5,1,Premium Monthly,999.0
USR083091,2025-08-28 00:00:00,South,YouTube Organic,38.78,3,0,None (Expired Trial),0.0
USR083092,2025-08-28 00:00:00,South,LinkedIn Business,66.16,5,1,Basic Monthly,499.0
USR083093,2025-08-28 00:00:00,West,YouTube Organic,58.0,2,0,None (Expired Trial),0.0
USR083094,2025-08-28 00:00:00,North,Google Ads,174.24,13,1,Premium Monthly,999.0
USR083095,2025-08-28 00:00:00,North,Meta Ads,36.81,3,0,None (Expired Trial),0.0
USR083096,2025-08-28 00:00:00,South,Meta Ads,57.32,8,0,None (Expired Trial),0.0
USR083097,2025-08-28 00:00:00,South,Google Ads,31.23,2,0,None (Expired Trial),0.0
USR083098,2025-08-28 00:00:00,North,Meta Ads,83.06,11,1,Premium Monthly,999.0
USR083099,2025-08-28 00:00:00,South,YouTube Organic,82.24,7,1,Basic Monthly,499.0
USR083100,2025-08-28 00:00:00,North,Meta Ads,53.92,4,0,None (Expired Trial),0.0
USR083101,2025-08-28 00:00:00,West,Google Ads,218.89,28,0,None (Expired Trial),0.0
USR083102,2025-08-28 00:00:00,West,YouTube Organic,55.19,4,1,Basic Monthly,499.0
USR083103,2025-08-28 00:00:00,South,YouTube Organic,27.0,1,0,None (Expired Trial),0.0
USR083104,2025-08-28 00:00:00,South,Google Ads,22.68,1,0,None (Expired Trial),0.0
USR083105,2025-08-28 00:00:00,North,Google Ads,16.75,1,0,None (Expired Trial),0.0
USR083106,2025-08-28 00:00:00,East,Google Ads,135.34,17,1,Premium Annual,7999.0
USR083107,2025-08-28 00:00:00,North,Meta Ads,60.08,3,1,Basic Monthly,499.0
USR083108,2025-08-28 00:00:00,East,LinkedIn Business,53.45,3,0,None (Expired Trial),0.0
USR083109,2025-08-28 00:00:00,South,YouTube Organic,52.95,3,1,Premium Monthly,999.0
USR083110,2025-08-28 00:00:00,South,,78.85,10,1,Premium Annual,7999.0
USR083111,2025-08-28 00:00:00,East,Google Ads,39.57,5,1,Basic Monthly,499.0
USR083112,2025-08-28 00:00:00,East,Google Ads,121.56,16,1,Basic Monthly,499.0
USR083113,2025-08-28 00:00:00,East,Meta Ads,57.72,4,0,None (Expired Trial),0.0
USR083114,2025-08-28 00:00:00,North,Meta Ads,25.95,1,0,None (Expired Trial),0.0
USR083115,2025-08-28 00:00:00,North,Google Ads,,6,0,None (Expired Trial),0.0
USR083116,2025-08-28 00:00:00,North,Google Ads,18.22,1,0,None (Expired Trial),0.0
USR083117,2025-08-28 00:00:00,North,LinkedIn Business,53.87,6,0,None (Expired Trial),0.0
USR083118,2025-08-28 00:00:00,West,Google Ads,84.02,9,0,None (Expired Trial),0.0
USR083119,2025-08-28 00:00:00,North,Meta Ads,71.47,7,1,Premium Annual,7999.0
USR083120,2025-08-28 00:00:00,South,YouTube Organic,42.77,5,0,None (Expired Trial),0.0
USR083121,2025-08-28 00:00:00,West,Google Ads,29.28,2,0,None (Expired Trial),0.0
USR083122,2025-08-28 00:00:00,West,YouTube Organic,87.16,11,1,Premium Annual,7999.0
USR083123,2025-08-28 00:00:00,West,Meta Ads,96.23,7,1,Basic Monthly,499.0
USR083124,2025-08-28 00:00:00,South,Meta Ads,11.38,0,0,None (Expired Trial),0.0
USR083125,2025-08-28 00:00:00,South,Meta Ads,35.18,1,0,None (Expired Trial),0.0
USR083126,2025-08-28 00:00:00,North,LinkedIn Business,53.82,7,0,None (Expired Trial),0.0
USR083127,2025-08-28 00:00:00,North,Google Ads,46.42,2,1,Basic Monthly,499.0
USR083128,2025-08-28 00:00:00,north,Google Ads,30.42,4,0,None (Expired Trial),0.0
USR083129,2025-08-28 00:00:00,South,Google Ads,41.47,5,0,None (Expired Trial),0.0
USR083130,2025-08-28 00:00:00,South,YouTube Organic,18.71,2,0,None (Expired Trial),0.0
USR083131,2025-08-28 00:00:00,North,Meta Ads,36.25,3,0,None (Expired Trial),0.0
USR083132,2025-08-28 00:00:00,North,YouTube Organic,-40.82,2,1,Premium Monthly,999.0
USR083133,2025-08-28 00:00:00,East,Meta Ads,62.11,6,0,None (Expired Trial),0.0
USR083134,2025-08-28 00:00:00,N_Reg,YouTube Organic,33.3,2,0,None (Expired Trial),0.0
USR083135,2025-08-28 00:00:00,South,LinkedIn Business,119.36,16,1,Premium Monthly,999.0
USR083136,2025-08-28 00:00:00,North,Google Ads,19.13,2,0,None (Expired Trial),0.0
USR083137,2025-08-28 00:00:00,South,Meta Ads,42.14,2,1,Basic Monthly,499.0
USR083138,2025-08-28 00:00:00,South,Google Ads,22.84,2,0,None (Expired Trial),0.0
USR083139,2025-08-28 00:00:00,West,Meta Ads,132.96,14,0,None (Expired Trial),0.0
USR083140,2025-08-28 00:00:00,North,Meta Ads,42.07,5,1,Premium Monthly,999.0
USR083141,2025-08-28 00:00:00,East,LinkedIn Business,20.49,2,0,None (Expired Trial),0.0
USR083142,2025-08-28 00:00:00,East,Meta Ads,22.58,2,0,None (Expired Trial),0.0
USR083143,2025-08-28 00:00:00,North,Google Ads,29.15,2,0,None (Expired Trial),0.0
USR083144,2025-08-28 00:00:00,South,YouTube Organic,22.8,2,0,None (Expired Trial),0.0
USR083145,2025-08-28 00:00:00,East,Google Ads,77.57,10,1,Basic Monthly,499.0
USR083146,2025-08-28 00:00:00,E_Reg,Meta Ads,29.84,3,0,None (Expired Trial),0.0
USR083147,2025-08-28 00:00:00,South,Meta Ads,22.41,1,0,None (Expired Trial),0.0
USR083148,2025-08-28 00:00:00,East,Meta Ads,25.84,1,0,None (Expired Trial),0.0
USR083149,2025-08-28 00:00:00,South,YouTube Organic,56.99,6,0,None (Expired Trial),0.0
USR083150,2025-08-28 00:00:00,North,Meta Ads,23.35,2,0,None (Expired Trial),0.0
USR083151,2025-08-28 00:00:00,East,YouTube Organic,56.35,4,0,None (Expired Trial),0.0
USR083152,2025-08-28 00:00:00,North,Google Ads,37.76,2,0,None (Expired Trial),0.0
USR083153,2025-08-28 00:00:00,West,Meta Ads,37.05,2,0,None (Expired Trial),0.0
USR083154,2025-08-28 00:00:00,East,Google Ads,40.48,5,0,None (Expired Trial),0.0
USR083155,2025-08-28 00:00:00,East,Meta Ads,65.79,6,1,Basic Monthly,499.0
USR083156,2025-08-28 00:00:00,East,YouTube Organic,17.09,1,0,None (Expired Trial),0.0
USR083157,2025-08-28 00:00:00,South,YouTube Organic,31.67,2,0,None (Expired Trial),0.0
USR083158,2025-08-28 00:00:00,North,YouTube Organic,95.55,13,1,Basic Monthly,499.0
USR083159,2025-08-28 00:00:00,south,Google Ads,37.22,3,0,None (Expired Trial),0.0
USR083160,2025-08-28 00:00:00,North,Meta Ads,71.58,6,1,Premium Monthly,999.0
USR083161,2025-08-28 00:00:00,North,YouTube Organic,160.34,21,0,None (Expired Trial),0.0
USR083162,2025-08-28 00:00:00,North,Meta Ads,26.41,1,0,None (Expired Trial),0.0
USR083163,2025-08-28 00:00:00,East,Meta Ads,127.66,16,1,Premium Monthly,999.0
USR083164,2025-08-28 00:00:00,North,Google Ads,22.05,1,0,None (Expired Trial),0.0
USR083165,2025-08-28 00:00:00,North ,Meta Ads,9.48,0,0,None (Expired Trial),0.0
USR083166,2025-08-28 00:00:00,North,Google Ads,130.19,14,0,None (Expired Trial),0.0
USR083167,2025-08-28 00:00:00,North,LinkedIn Business,76.71,8,0,None (Expired Trial),0.0
USR083168,2025-08-28 00:00:00,West,,8.64,0,0,None (Expired Trial),0.0
USR083169,2025-08-28 00:00:00,West,Meta Ads,110.74,10,1,Basic Monthly,499.0
USR083170,2025-08-28 00:00:00,East ,LinkedIn Business,44.48,4,1,Basic Monthly,499.0
USR083171,2025-08-28 00:00:00,East,Google Ads,56.41,8,0,None (Expired Trial),0.0
USR083172,2025-08-28 00:00:00,East,Google Ads,154.96,21,0,None (Expired Trial),0.0
USR083173,2025-08-29 00:00:00,North,LinkedIn Business,31.65,1,0,None (Expired Trial),0.0
USR083174,2025-08-29 00:00:00,East,Google Ads,150.29,9,1,Basic Monthly,499.0
USR083175,2025-08-29 00:00:00,South,Meta Ads,37.05,2,0,None (Expired Trial),0.0
USR083176,2025-08-29 00:00:00,South,Meta Ads,37.51,2,0,None (Expired Trial),0.0
USR083177,2025-08-29 00:00:00,West,YouTube Organic,21.23,1,0,None (Expired Trial),0.0
USR083178,2025-08-29 00:00:00,West,Meta Ads,194.79,17,1,Basic Monthly,499.0
USR083179,2025-08-29 00:00:00,North,YouTube Organic,87.72,12,1,Premium Monthly,999.0
USR083180,2025-08-29 00:00:00,South,LinkedIn Business,25.78,2,0,None (Expired Trial),0.0
USR083181,2025-08-29 00:00:00,North,Meta Ads,34.58,4,0,None (Expired Trial),0.0
USR083182,2025-08-29 00:00:00,South,Meta Ads,43.3,4,1,Premium Monthly,999.0
USR083183,2025-08-29 00:00:00,N_Reg,Google Ads,49.19,5,0,None (Expired Trial),0.0
USR083184,2025-08-29 00:00:00,North,YouTube Organic,35.41,5,1,Basic Monthly,499.0
USR083185,2025-08-29 00:00:00,north,YouTube Organic,21.55,1,0,None (Expired Trial),0.0
USR083186,2025-08-29 00:00:00,South,YouTube Organic,,2,0,None (Expired Trial),0.0
USR083187,2025-08-29 00:00:00,S_Reg,Google Ads,62.75,4,0,None (Expired Trial),0.0
USR083188,2025-08-29 00:00:00,North,Google Ads,48.35,6,1,Basic Monthly,499.0
USR083189,2025-08-29 00:00:00,N_Reg,Google Ads,94.51,7,0,None (Expired Trial),0.0
USR083190,2025-08-29 00:00:00,East,,90.83,11,1,Premium Monthly,999.0
USR083191,2025-08-29 00:00:00,North,Meta Ads,166.61,18,1,Basic Monthly,499.0
USR083192,2025-08-29 00:00:00,west,LinkedIn Business,13.94,0,0,None (Expired Trial),0.0
USR083193,2025-08-29 00:00:00,South,Meta Ads,17.89,1,0,None (Expired Trial),0.0
USR083194,2025-08-29 00:00:00,West,Meta Ads,90.77,11,1,Basic Monthly,499.0
USR083195,2025-08-29 00:00:00,West,Meta Ads,41.51,5,1,Basic Monthly,499.0
USR083196,2025-08-29 00:00:00,South,LinkedIn Business,42.59,6,0,None (Expired Trial),0.0
USR083197,2025-08-29 00:00:00,South,Google Ads,125.67,7,1,Premium Annual,7999.0
USR083198,2025-08-29 00:00:00,South,Meta Ads,115.79,6,0,None (Expired Trial),0.0
USR083199,2025-08-29 00:00:00,West,Google Ads,26.58,3,0,None (Expired Trial),0.0
USR083200,2025-08-29 00:00:00,North,Google Ads,16.53,0,0,None (Expired Trial),0.0
USR083201,2025-08-29 00:00:00,South,Meta Ads,22.98,1,0,None (Expired Trial),0.0
USR083202,2025-08-29 00:00:00,South,LinkedIn Business,53.02,7,0,None (Expired Trial),0.0
USR083203,2025-08-29 00:00:00,West,LinkedIn Business,15.62,1,0,None (Expired Trial),0.0
USR083204,2025-08-29 00:00:00,South,Google Ads,21.21,2,0,None (Expired Trial),0.0
USR083205,2025-08-29 00:00:00,North,YouTube Organic,23.52,2,1,Basic Monthly,499.0
USR083206,2025-08-29 00:00:00,South,LinkedIn Business,35.9,2,0,None (Expired Trial),0.0
USR083207,2025-08-29 00:00:00,East,Google Ads,13.89,1,0,None (Expired Trial),0.0
USR083208,2025-08-29 00:00:00,North,Google Ads,28.14,4,0,None (Expired Trial),0.0
USR083209,2025-08-29 00:00:00,South,Meta Ads,84.35,5,0,None (Expired Trial),0.0
USR083210,2025-08-29 00:00:00,North,Meta Ads,80.89,8,1,Basic Monthly,499.0
USR083211,2025-08-29 00:00:00,South,Meta Ads,55.64,6,1,Basic Monthly,499.0
USR083212,2025-08-29 00:00:00,South,Meta Ads,48.29,5,0,None (Expired Trial),0.0
USR083213,2025-08-29 00:00:00,South,YouTube Organic,58.92,6,0,None (Expired Trial),0.0
USR083214,2025-08-29 00:00:00,North,Google Ads,174.16,21,0,None (Expired Trial),0.0
USR083215,2025-08-29 00:00:00,E_Reg,Google Ads,38.53,5,1,Basic Monthly,499.0
USR083216,2025-08-29 00:00:00,West,Meta Ads,232.78,15,1,Premium Monthly,999.0
USR083217,2025-08-29 00:00:00,North,LinkedIn Business,47.52,4,1,Premium Annual,7999.0
USR083218,2025-08-29 00:00:00,W_Reg,Google Ads,134.31,16,1,Premium Monthly,999.0
USR083219,2025-08-29 00:00:00,North,Google Ads,18.02,1,0,None (Expired Trial),0.0
USR083220,2025-08-29 00:00:00,North,Google Ads,91.79,10,1,Basic Monthly,499.0
USR083221,2025-08-29 00:00:00,North,Google Ads,163.94,8,1,Premium Monthly,999.0
USR083222,2025-08-29 00:00:00,East,Google Ads,62.95,8,0,None (Expired Trial),0.0
USR083223,2025-08-29 00:00:00,North,Google Ads,24.09,3,0,None (Expired Trial),0.0
USR083224,2025-08-29 00:00:00,South,Google Ads,20.66,1,0,None (Expired Trial),0.0
USR083225,2025-08-29 00:00:00,West,YouTube Organic,31.09,2,0,None (Expired Trial),0.0
USR083226,2025-08-29 00:00:00,West,Google Ads,42.63,4,1,Basic Monthly,499.0
USR083227,2025-08-29 00:00:00,West,Meta Ads,34.58,1,0,None (Expired Trial),0.0
USR083228,2025-08-29 00:00:00,West,Meta Ads,25.71,1,0,None (Expired Trial),0.0
USR083229,2025-08-29 00:00:00,North,Google Ads,35.35,2,0,None (Expired Trial),0.0
USR083230,2025-08-29 00:00:00,North,Meta Ads,48.77,5,0,None (Expired Trial),0.0
USR083231,2025-08-29 00:00:00,North,YouTube Organic,32.7,2,0,None (Expired Trial),0.0
USR083232,2025-08-29 00:00:00,North,YouTube Organic,11.23,1,1,Basic Monthly,499.0
USR083233,2025-08-29 00:00:00,West,YouTube Organic,164.12,20,1,Basic Monthly,499.0
USR083234,2025-08-29 00:00:00,South,,90.14,7,1,Premium Monthly,999.0
USR083235,2025-08-29 00:00:00,North,Meta Ads,35.19,4,0,None (Expired Trial),0.0
USR083236,2025-08-29 00:00:00,North,,36.46,5,0,None (Expired Trial),0.0
USR083237,2025-08-29 00:00:00,South,Meta Ads,109.96,5,0,None (Expired Trial),0.0
USR083238,2025-08-29 00:00:00,West,Google Ads,86.8,8,0,None (Expired Trial),0.0
USR083239,2025-08-29 00:00:00,West,Google Ads,36.14,4,0,None (Expired Trial),0.0
USR083240,2025-08-29 00:00:00,South,Meta Ads,26.1,1,0,None (Expired Trial),0.0
USR083241,2025-08-29 00:00:00,East,LinkedIn Business,133.44,10,1,Basic Monthly,499.0
USR083242,2025-08-29 00:00:00,North,Meta Ads,120.76,10,1,Basic Monthly,499.0
USR083243,2025-08-29 00:00:00,West,Google Ads,25.33,2,0,None (Expired Trial),0.0
USR083244,2025-08-29 00:00:00,South,Google Ads,53.37,6,0,None (Expired Trial),0.0
USR083245,2025-08-29 00:00:00,South,Google Ads,298.93,42,1,Premium Monthly,999.0
USR083246,2025-08-29 00:00:00,South,Google Ads,19.02,1,0,None (Expired Trial),0.0
USR083247,2025-08-29 00:00:00,East,Meta Ads,11.58,0,0,None (Expired Trial),0.0
USR083248,2025-08-29 00:00:00,West,YouTube Organic,25.01,2,0,None (Expired Trial),0.0
USR083249,2025-08-29 00:00:00,West,YouTube Organic,14.69,1,0,None (Expired Trial),0.0
USR083250,2025-08-29 00:00:00,South,YouTube Organic,65.13,3,0,None (Expired Trial),0.0
USR083251,2025-08-29 00:00:00,South,Google Ads,34.79,1,0,None (Expired Trial),0.0
USR083252,2025-08-29 00:00:00,north,Google Ads,49.75,5,1,Premium Annual,7999.0
USR083253,2025-08-29 00:00:00,East,Google Ads,80.58,8,0,None (Expired Trial),0.0
USR083254,2025-08-29 00:00:00,North,Meta Ads,33.72,2,0,None (Expired Trial),0.0
USR083255,2025-08-29 00:00:00,West,Google Ads,20.78,2,0,None (Expired Trial),0.0
USR083256,2025-08-29 00:00:00,West,Google Ads,24.72,2,0,None (Expired Trial),0.0
USR083257,2025-08-29 00:00:00,South,Google Ads,14.71,1,0,None (Expired Trial),0.0
USR083258,2025-08-29 00:00:00,South,LinkedIn Business,66.21,6,0,None (Expired Trial),0.0
USR083259,2025-08-29 00:00:00,West,Google Ads,32.27,1,0,None (Expired Trial),0.0
USR083260,2025-08-29 00:00:00,South,Google Ads,123.08,7,0,None (Expired Trial),0.0
USR083261,2025-08-29 00:00:00,West,Google Ads,113.55,13,1,Premium Annual,7999.0
USR083262,2025-08-29 00:00:00,South,Google Ads,66.81,5,0,None (Expired Trial),0.0
USR083263,2025-08-29 00:00:00,West,Google Ads,108.75,9,1,Premium Monthly,999.0
USR083264,2025-08-29 00:00:00,North,Google Ads,33.06,3,0,None (Expired Trial),0.0
USR083265,2025-08-29 00:00:00,North,Meta Ads,22.17,1,0,None (Expired Trial),0.0
USR083266,2025-08-29 00:00:00,East,Google Ads,93.22,10,1,Basic Monthly,499.0
USR083267,2025-08-29 00:00:00,E_Reg,Google Ads,21.93,2,0,None (Expired Trial),0.0
USR083268,2025-08-29 00:00:00,South,Google Ads,239.12,13,1,Premium Annual,7999.0
USR083269,2025-08-29 00:00:00,North,Google Ads,20.9,1,1,Premium Monthly,999.0
USR083270,2025-08-29 00:00:00,North,Google Ads,173.92,13,1,Basic Monthly,499.0
USR083271,2025-08-29 00:00:00,North,Google Ads,150.96,16,1,Premium Monthly,999.0
USR083272,2025-08-29 00:00:00,East,Meta Ads,51.19,5,0,None (Expired Trial),0.0
USR083273,2025-08-29 00:00:00,South,Google Ads,20.43,1,0,None (Expired Trial),0.0
USR083274,2025-08-29 00:00:00,W_Reg,LinkedIn Business,21.79,2,0,None (Expired Trial),0.0
USR083275,2025-08-29 00:00:00,North,YouTube Organic,12.4,1,0,None (Expired Trial),0.0
USR083276,2025-08-29 00:00:00,North,YouTube Organic,95.72,13,0,None (Expired Trial),0.0
USR083277,2025-08-29 00:00:00,East,LinkedIn Business,25.54,2,0,None (Expired Trial),0.0
USR083278,2025-08-29 00:00:00,East,Google Ads,17.43,1,0,None (Expired Trial),0.0
USR083279,2025-08-29 00:00:00,South,Google Ads,14.44,2,0,None (Expired Trial),0.0
USR083280,2025-08-29 00:00:00,West,LinkedIn Business,57.21,7,0,None (Expired Trial),0.0
USR083281,2025-08-29 00:00:00,North,YouTube Organic,97.52,12,0,None (Expired Trial),0.0
USR083282,2025-08-29 00:00:00,North,,158.03,19,1,Basic Monthly,499.0
USR083283,2025-08-29 00:00:00,North,YouTube Organic,34.81,4,0,None (Expired Trial),0.0
USR083284,2025-08-29 00:00:00,South,Meta Ads,159.73,10,0,None (Expired Trial),0.0
USR083285,2025-08-29 00:00:00,North,Meta Ads,13.11,0,0,None (Expired Trial),0.0
USR083286,2025-08-29 00:00:00,West,Google Ads,35.37,4,0,None (Expired Trial),0.0
USR083287,2025-08-29 00:00:00,South,Meta Ads,20.82,2,0,None (Expired Trial),0.0
USR083288,2025-08-29 00:00:00,North,Meta Ads,43.09,4,1,Basic Monthly,499.0
USR083289,2025-08-29 00:00:00,East,YouTube Organic,21.23,2,0,None (Expired Trial),0.0
USR083290,2025-08-29 00:00:00,E_Reg,YouTube Organic,16.13,0,0,None (Expired Trial),0.0
USR083291,2025-08-29 00:00:00,West,Meta Ads,56.66,6,1,Basic Monthly,499.0
USR083292,2025-08-29 00:00:00,North,Google Ads,22.62,3,0,None (Expired Trial),0.0
USR083293,2025-08-29 00:00:00,North,YouTube Organic,72.46,7,1,Premium Monthly,999.0
USR083294,2025-08-29 00:00:00,North,Google Ads,104.81,6,0,None (Expired Trial),0.0
USR083295,2025-08-29 00:00:00,East,Google Ads,64.57,3,0,None (Expired Trial),0.0
USR083296,2025-08-29 00:00:00,West,Google Ads,20.17,2,0,None (Expired Trial),0.0
USR083297,2025-08-29 00:00:00,north,Meta Ads,206.6,29,1,Basic Monthly,499.0
USR083298,2025-08-29 00:00:00,West,Google Ads,107.33,11,1,Basic Monthly,499.0
USR083299,2025-08-29 00:00:00,East,Google Ads,21.86,1,0,None (Expired Trial),0.0
USR083300,2025-08-29 00:00:00,North,Meta Ads,124.06,7,1,Premium Annual,7999.0
USR083301,2025-08-29 00:00:00,East,Google Ads,21.47,2,0,None (Expired Trial),0.0
USR083302,2025-08-29 00:00:00,North,YouTube Organic,172.88,11,1,Basic Monthly,499.0
USR083303,2025-08-29 00:00:00,South,,135.67,12,0,None (Expired Trial),0.0
USR083304,2025-08-29 00:00:00,East,Google Ads,29.41,3,0,None (Expired Trial),0.0
USR083305,2025-08-29 00:00:00,West,Google Ads,97.94,13,1,Basic Monthly,499.0
USR083306,2025-08-29 00:00:00,East,Google Ads,54.1,6,0,None (Expired Trial),0.0
USR083307,2025-08-29 00:00:00,north,Meta Ads,102.75,12,1,Basic Monthly,499.0
USR083308,2025-08-29 00:00:00,E_Reg,Google Ads,35.55,3,0,None (Expired Trial),0.0
USR083309,2025-08-29 00:00:00,South,Meta Ads,52.12,7,0,None (Expired Trial),0.0
USR083310,2025-08-29 00:00:00,South,YouTube Organic,57.47,8,1,Premium Monthly,999.0
USR083311,2025-08-29 00:00:00,North,Google Ads,30.28,2,0,None (Expired Trial),0.0
USR083312,2025-08-29 00:00:00,East,Meta Ads,68.94,8,1,Basic Monthly,499.0
USR083313,2025-08-29 00:00:00,South,Google Ads,11.81,1,0,None (Expired Trial),0.0
USR083314,2025-08-29 00:00:00,North,YouTube Organic,24.37,1,0,None (Expired Trial),0.0
USR083315,2025-08-29 00:00:00,North,Meta Ads,55.34,6,0,None (Expired Trial),0.0
USR083316,2025-08-29 00:00:00,East,Meta Ads,132.83,16,1,Premium Annual,7999.0
USR083317,2025-08-29 00:00:00,South,Google Ads,38.62,2,0,None (Expired Trial),0.0
USR083318,2025-08-29 00:00:00,West,Google Ads,11.5,1,0,None (Expired Trial),0.0
USR083319,2025-08-29 00:00:00,East,Meta Ads,136.65,14,1,Premium Annual,7999.0
USR083320,2025-08-29 00:00:00,South ,Meta Ads,36.47,4,0,None (Expired Trial),0.0
USR083321,2025-08-29 00:00:00,North,Google Ads,,6,1,Premium Annual,7999.0
USR083322,2025-08-29 00:00:00,East,YouTube Organic,54.83,2,1,Basic Monthly,499.0
USR083323,2025-08-29 00:00:00,N_Reg,YouTube Organic,33.61,2,0,None (Expired Trial),0.0
USR083324,2025-08-29 00:00:00,North,Google Ads,108.17,8,1,Premium Monthly,999.0
USR083325,2025-08-29 00:00:00,East,Meta Ads,12.5,0,0,None (Expired Trial),0.0
USR083326,2025-08-29 00:00:00,North,Meta Ads,92.17,5,0,None (Expired Trial),0.0
